mofname,target
vmf+N134+E136,512.0846873
vmf+N134+E138,454.9539705
vmf+N134+E44,496.4834177
vmf+N144+E162,422.9195851
vmf+N144+E211,476.725787
vmf+N144+E45,520.5177703
vmf+N144+E61,522.2832271
vmf+N155+E158,348.0488588
vmf+N179+E25,509.661808
vmf+N197+E121,472.8677958
vmf+N197+E155,505.4740101
vmf+N197+E166,545.0850161
vmf+N197+E170,495.3396908
vmf+N197+E173,464.9908273
vmf+N197+E204,484.7988822
vmf+N197+E220,510.7914997
vmf+N198+E180,472.7708613
vmf+N232+E0,317.1096377
vmf+N268+E162,430.7922063
vmf+N268+E195,532.7562433
vmf+N270+E165,355.976307
vmf+N270+E199,569.3720495
vmf+N278+E0,329.2084269
vmf+N278+E156,510.4127821
vmf+N287+E215,517.6997531
vmf+N287+E81,576.6170919
vmf+N290+E41,523.3245049
vmf+N308+E0,389.2675527
vmf+N308+E13,513.4814531
vmf+N308+E223,489.8468737
vmf+N308+E40,546.9646819
vmf+N308+E80,513.4635869
vmf+N308+E91,502.1479212
vmf+N308+E94,494.4586776
vmf+N328+E50,522.6362372
vmf+N343+E126,523.6802275
vmf+N343+E185,407.2090898
vmf+N343+E212,430.6954562
vmf+N343+E28,474.1719204
vmf+N343+E98,525.0406449
vmf+N354+E51,467.1806733
vmf+N356+E131,501.3009531
vmf+N356+E50,495.0597285
vmf+N382+E10,467.5029083
vmf+N400+E166,477.2537951
vmf+N400+E232,468.6768637
vmf+N421+E11,496.9406006
vmf+N421+E141,473.2034025
vmf+N421+E149,473.3248454
vmf+N421+E6,447.876497
vmf+N421+E61,482.8474325
vmf+N422+E47,516.3796526
vmf+N433+E215,522.9780696
vmf+N442+E178,512.9898032
vmf+N442+E53,541.3360113
vmf+N481+E201,539.093093
vmf+N481+E222,512.5015113
vmf+N489+E219,552.2746375
vmf+N489+E31,517.2135881
vmf+N528+E183,545.9021444
vmf+N528+E185,448.8058332
vmf+N528+E233,485.1763956
vmf+N528+E27,502.8075098
vmf+N528+E51,456.9804841
vmf+N536+E0,385.3115266
vmf+N536+E127,490.0819927
vmf+N536+E72,514.8174603
vmf+N553+E163,493.20689
vmf+N554+E179,527.2700798
vmf+N554+E187,521.7403549
vmf+N554+E194,440.2098984
vmf+N554+E199,527.6191156
vmf+N574+E0,405.5033805
vmf+N574+E132,554.7881717
vmf+N589+E1,488.0454057
vmf+N589+E35,528.9469036
vmf+N589+E41,488.5415178
vmf+N589+E61,521.2715089
vmf+N590+E222,503.0144926
vmf+N667+E0,287.2796174
vmf+N667+E106,474.6586411
vmf+N667+E18,483.9937264
vmf+N667+E195,539.1852132
vmf+N667+E80,526.750615
vmf+N691+E222,506.8906269
vmf+N691+E85,521.3082146
vmf+N86+E166,539.7902682
vmf+N86+E234,533.1869001
vmf+N92+E126,524.1631154
vmf+N92+E31,510.590778
vmf+N92+E34,537.6335044
vmg+N102+E217,421.9111126
vmg+N102+E219,509.2254408
vmg+N125+E160,533.759904
vmg+N125+E2,501.764181
vmg+N125+E50,457.7416843
vmg+N125+E92,499.2293339
vmg+N139+E225,469.2575435
vmg+N144+E81,550.016001
vmg+N16+E126,530.0582582
vmg+N167+E180,424.0644444
vmg+N179+E181,538.5423521
vmg+N179+E182,516.2353839
vmg+N179+E6,502.4019782
vmg+N179+E94,512.8388516
vmg+N197+E151,524.9078926
vmg+N197+E160,542.6534406
vmg+N197+E27,511.0362808
vmg+N198+E0,371.0598223
vmg+N198+E217,388.4890082
vmg+N221+E120,520.5055687
vmg+N232+E130,524.5368333
vmg+N232+E143,507.6213905
vmg+N232+E179,541.7019792
vmg+N232+E180,428.9918529
vmg+N232+E6,509.8530866
vmg+N234+E132,538.7852811
vmg+N268+E130,513.3335663
vmg+N268+E134,449.2844051
vmg+N270+E16,553.2772519
vmg+N270+E88,552.3830069
vmg+N270+E91,547.2379778
vmg+N278+E128,456.3884743
vmg+N278+E204,397.1144826
vmg+N278+E40,551.345949
vmg+N278+E96,542.8699308
vmg+N286+E203,508.4326684
vmg+N290+E149,490.9450419
vmg+N290+E18,497.2672761
vmg+N290+E185,387.0954804
vmg+N308+E125,522.0612637
vmg+N308+E139,454.4286733
vmg+N308+E185,426.1040931
vmg+N328+E156,552.3844989
vmg+N343+E130,513.0804026
vmg+N343+E173,432.577332
vmg+N343+E222,528.2434671
vmg+N343+E27,511.2392878
vmg+N354+E126,525.7974334
vmg+N356+E122,544.7427678
vmg+N356+E232,514.8288067
vmg+N356+E47,545.3960649
vmg+N37+E188,544.5580134
vmg+N382+E123,541.0842857
vmg+N382+E51,392.1840349
vmg+N400+E16,486.5977005
vmg+N421+E171,462.9648749
vmg+N421+E177,505.9844601
vmg+N421+E234,492.4228989
vmg+N421+E71,482.8543428
vmg+N438+E34,544.1370826
vmg+N438+E40,550.9046655
vmg+N442+E126,523.269645
vmg+N442+E68,546.3513494
vmg+N442+E84,432.7819967
vmg+N457+E131,531.8643598
vmg+N465+E141,531.9130547
vmg+N481+E173,414.7356074
vmg+N481+E96,537.6789283
vmg+N489+E162,504.4032074
vmg+N493+E51,394.27408
vmg+N504+E179,551.011377
vmg+N504+E25,510.6352423
vmg+N508+E126,504.3322232
vmg+N508+E178,515.9867024
vmg+N508+E203,492.7957147
vmg+N508+E8,527.1423081
vmg+N528+E0,396.9563557
vmg+N528+E68,543.867872
vmg+N528+E80,524.3439221
vmg+N529+E216,489.0781357
vmg+N533+E139,433.7808768
vmg+N533+E173,401.2621519
vmg+N533+E204,414.4091651
vmg+N533+E212,429.2943841
vmg+N533+E32,577.795416
vmg+N533+E52,436.2879346
vmg+N533+E65,543.8665463
vmg+N536+E137,481.100891
vmg+N536+E216,496.9619323
vmg+N536+E63,502.8496781
vmg+N541+E26,516.7400368
vmg+N541+E41,467.7740825
vmg+N553+E19,537.8594393
vmg+N560+E33,485.8208238
vmg+N560+E5,529.262865
vmg+N574+E142,551.6389669
vmg+N574+E146,561.40548
vmg+N574+E50,549.0877009
vmg+N589+E120,537.1924989
vmg+N589+E162,440.0629781
vmg+N589+E165,421.2505235
vmg+N589+E185,415.3585563
vmg+N589+E189,555.8063282
vmg+N612+E134,513.8679778
vmg+N612+E224,523.1002115
vmg+N612+E84,315.3691131
vmg+N622+E148,523.6135046
vmg+N622+E182,374.6768384
vmg+N622+E221,519.6667577
vmg+N622+E53,488.0136831
vmg+N622+E67,269.9566541
vmg+N628+E134,500.7966764
vmg+N628+E138,488.4718452
vmg+N643+E37,499.723559
vmg+N666+E201,550.5749996
vmg+N666+E26,556.9689745
vmg+N684+E15,530.4380052
vmg+N684+E205,482.2772957
vmg+N691+E184,416.2868785
vmg+N691+E232,506.6454122
vmg+N691+E76,507.6452992
vmg+N77+E48,398.5148937
vmg+N86+E92,527.1166037
vmg+N9+E96,529.3992852
vmg+N92+E173,453.1823956
vmg+N92+E30,534.3269003
vmg+N92+E47,530.2288679
vmh+N125+E137,479.6046625
vmh+N134+E203,503.4912122
vmh+N134+E86,496.7807243
vmh+N144+E1,477.66964
vmh+N144+E48,479.8942768
vmh+N144+E9,449.3376927
vmh+N162+E14,564.3997631
vmh+N162+E168,536.7854577
vmh+N179+E8,527.4927805
vmh+N197+E128,506.3298799
vmh+N197+E178,521.6875732
vmh+N197+E216,497.7625489
vmh+N198+E0,392.5892289
vmh+N198+E111,519.6296643
vmh+N198+E17,531.9105635
vmh+N232+E180,445.3448466
vmh+N232+E38,520.649725
vmh+N248+E126,520.9830142
vmh+N268+E44,524.1790526
vmh+N268+E48,441.2736527
vmh+N270+E1,491.167111
vmh+N270+E234,553.7422886
vmh+N270+E44,610.1423377
vmh+N270+E51,486.2081179
vmh+N278+E0,360.5222468
vmh+N278+E125,514.9211697
vmh+N278+E181,535.6304537
vmh+N278+E3,546.7467748
vmh+N287+E0,442.5202836
vmh+N287+E108,432.4171681
vmh+N287+E189,553.6922015
vmh+N308+E14,520.1506092
vmh+N308+E76,517.0697185
vmh+N328+E50,523.1105878
vmh+N343+E107,528.5917451
vmh+N343+E233,464.6842843
vmh+N343+E78,530.4611901
vmh+N354+E114,503.5513376
vmh+N354+E211,518.5656929
vmh+N354+E78,513.9903143
vmh+N356+E180,469.9845214
vmh+N356+E181,554.3967913
vmh+N356+E225,487.8798796
vmh+N356+E57,531.5607635
vmh+N400+E189,498.1851957
vmh+N400+E50,445.228632
vmh+N400+E52,465.1796608
vmh+N400+E92,477.7629357
vmh+N421+E142,495.7671878
vmh+N421+E216,478.7453556
vmh+N421+E217,436.9403466
vmh+N421+E61,482.7020075
vmh+N421+E67,458.1978184
vmh+N422+E158,521.7411862
vmh+N422+E171,495.8288042
vmh+N433+E189,549.0023138
vmh+N433+E83,501.8411782
vmh+N465+E1,508.440061
vmh+N481+E14,540.5345832
vmh+N481+E15,532.5396876
vmh+N481+E162,463.692188
vmh+N481+E219,522.1282792
vmh+N481+E45,519.925093
vmh+N504+E136,520.9491198
vmh+N528+E0,436.9576734
vmh+N528+E180,484.1871888
vmh+N528+E47,509.9015239
vmh+N536+E173,441.91546
vmh+N536+E189,549.5653527
vmh+N536+E45,518.0055713
vmh+N536+E53,544.4271216
vmh+N541+E122,521.3778903
vmh+N541+E188,518.0803023
vmh+N553+E13,560.332119
vmh+N553+E25,547.9084803
vmh+N553+E92,561.8605752
vmh+N554+E187,518.9349436
vmh+N554+E189,536.9711317
vmh+N554+E195,538.5032346
vmh+N554+E212,476.1473598
vmh+N554+E219,527.4366886
vmh+N554+E222,503.1914353
vmh+N554+E3,532.0965491
vmh+N574+E0,388.1807838
vmh+N574+E131,522.9042066
vmh+N574+E41,496.7146971
vmh+N589+E0,404.4155107
vmh+N589+E79,428.1813525
vmh+N645+E127,505.9410171
vmh+N645+E143,525.1796385
vmh+N645+E179,537.0767059
vmh+N667+E146,508.8327615
vmh+N667+E234,543.7606646
vmh+N691+E153,458.082482
vmh+N691+E71,495.7163471
vmh+N691+E76,505.7717797
vmh+N86+E0,395.7202324
vmh+N86+E134,496.5241417
vmh+N86+E222,517.4818412
vmh+N86+E6,488.952531
vmh+N86+E67,463.0455544
vmh+N92+E119,578.7089755
vmh+N92+E17,545.9983386
vmh+N92+E26,579.3420737
vmh+N92+E40,548.1377478
vmh+N92+E58,455.6563258
vmh+N92+E78,527.3475318
vmh+N92+E79,461.9418565
vmh+N92+E95,532.1503513
vmi+N125+E108,406.2598769
vmi+N125+E112,527.0715835
vmi+N125+E158,490.1020394
vmi+N125+E188,516.8572527
vmi+N125+E96,512.5422415
vmi+N134+E199,487.661363
vmi+N167+E0,394.6571184
vmi+N179+E0,426.8274016
vmi+N179+E14,530.8842511
vmi+N179+E175,508.1982819
vmi+N179+E179,520.3995111
vmi+N179+E232,484.8718779
vmi+N197+E150,537.6982313
vmi+N197+E233,481.3319753
vmi+N197+E78,505.6939084
vmi+N232+E0,350.374101
vmi+N232+E14,524.6795059
vmi+N232+E180,446.9456204
vmi+N268+E50,477.6335103
vmi+N270+E0,502.1202137
vmi+N278+E177,520.5038309
vmi+N278+E79,405.0096313
vmi+N287+E110,505.3734524
vmi+N287+E42,508.9084222
vmi+N287+E73,518.8746889
vmi+N290+E0,240.7619854
vmi+N308+E34,538.8251557
vmi+N328+E135,528.9124599
vmi+N328+E16,526.8593992
vmi+N328+E35,519.4529478
vmi+N343+E143,512.1897134
vmi+N343+E234,526.0223465
vmi+N343+E78,508.6962982
vmi+N354+E11,545.3444271
vmi+N354+E141,518.7708164
vmi+N354+E81,560.5383318
vmi+N356+E67,453.5442253
vmi+N400+E166,478.6451474
vmi+N400+E184,466.8625811
vmi+N421+E215,479.9361523
vmi+N421+E217,455.7394607
vmi+N421+E8,471.2101516
vmi+N422+E43,534.0339041
vmi+N422+E95,506.9237662
vmi+N433+E178,517.9892781
vmi+N442+E212,415.1519406
vmi+N442+E50,465.2931167
vmi+N442+E76,478.6664773
vmi+N442+E86,513.0143416
vmi+N447+E110,510.3312667
vmi+N447+E57,557.9721689
vmi+N481+E0,421.4641124
vmi+N481+E147,538.1897254
vmi+N481+E181,532.6992932
vmi+N481+E199,501.1916196
vmi+N481+E51,412.6598941
vmi+N489+E41,490.8094401
vmi+N528+E54,493.5005721
vmi+N528+E85,532.0875823
vmi+N533+E16,490.2235865
vmi+N536+E121,475.4540514
vmi+N536+E27,498.8815994
vmi+N541+E76,490.5739031
vmi+N553+E130,508.9668893
vmi+N553+E149,520.0043439
vmi+N553+E220,500.8792162
vmi+N553+E26,501.8996893
vmi+N554+E0,380.7880445
vmi+N554+E136,515.6092203
vmi+N554+E166,539.2603681
vmi+N554+E199,518.8414491
vmi+N554+E3,524.8182183
vmi+N554+E57,517.6200705
vmi+N574+E110,502.7953833
vmi+N574+E132,551.1729671
vmi+N574+E72,535.1034707
vmi+N589+E0,426.2351583
vmi+N589+E182,535.2587648
vmi+N589+E44,539.3948368
vmi+N667+E0,166.881087
vmi+N667+E84,402.2334496
vmi+N667+E98,518.8687594
vmi+N86+E156,514.5402329
vmi+N86+E16,505.9073484
vmi+N86+E50,483.4504462
vmi+N86+E84,470.0381737
vmi+N86+E96,504.1265423
vmi+N92+E146,580.6075915
vmi+N92+E154,565.6191956
vmj+N134+E136,518.6358497
vmj+N179+E95,493.2472006
vmj+N197+E15,531.5178814
vmj+N197+E162,490.216415
vmj+N197+E18,515.2492291
vmj+N197+E29,512.9084215
vmj+N197+E96,511.3238566
vmj+N278+E211,493.240198
vmj+N356+E158,510.9952448
vmj+N356+E165,461.3283821
vmj+N356+E177,532.3399214
vmj+N356+E95,507.3817044
vmj+N442+E158,482.8857445
vmj+N442+E53,540.0847931
vmj+N628+E68,516.6888704
vmk+N101+E156,504.8832638
vmk+N101+E228,478.5343492
vmk+N144+E168,453.8579737
vmk+N144+E202,513.7125347
vmk+N144+E37,500.9001509
vmk+N144+E64,499.1796851
vmk+N146+E220,491.0521985
vmk+N167+E13,421.5627228
vmk+N167+E170,550.5954932
vmk+N167+E79,363.4354351
vmk+N170+E179,553.07875
vmk+N179+E0,412.5043475
vmk+N179+E128,459.4553026
vmk+N179+E63,503.0986628
vmk+N179+E95,454.5797001
vmk+N232+E0,326.3647019
vmk+N232+E145,481.8902435
vmk+N232+E212,417.1465553
vmk+N232+E52,446.7449714
vmk+N234+E112,532.6595294
vmk+N234+E38,522.7700335
vmk+N244+E230,521.2260901
vmk+N250+E143,500.0271641
vmk+N265+E154,540.4687477
vmk+N278+E201,525.5706452
vmk+N278+E224,506.5431121
vmk+N278+E50,467.4627903
vmk+N286+E18,335.9042933
vmk+N287+E127,448.2400471
vmk+N290+E112,518.7750389
vmk+N290+E127,394.8176212
vmk+N290+E48,345.7016221
vmk+N290+E52,274.8396973
vmk+N308+E153,502.2156142
vmk+N308+E234,544.2350703
vmk+N328+E112,538.3456088
vmk+N328+E19,431.0615591
vmk+N328+E234,544.5672876
vmk+N328+E35,564.9585736
vmk+N328+E45,512.4948537
vmk+N328+E84,454.5059583
vmk+N356+E136,511.3685611
vmk+N356+E50,452.3261564
vmk+N356+E51,403.9421161
vmk+N382+E162,351.6550351
vmk+N382+E206,348.1763664
vmk+N382+E212,354.1543694
vmk+N382+E25,262.8242981
vmk+N400+E67,423.1802826
vmk+N422+E52,455.1523675
vmk+N442+E201,507.0250435
vmk+N442+E212,396.5374493
vmk+N442+E50,427.7605913
vmk+N442+E88,445.4540048
vmk+N442+E9,456.9729865
vmk+N442+E95,437.8742449
vmk+N447+E136,520.3619253
vmk+N447+E165,478.9262061
vmk+N447+E166,532.7575644
vmk+N447+E185,361.3536378
vmk+N447+E204,438.6416593
vmk+N447+E206,419.787381
vmk+N447+E217,398.3484467
vmk+N447+E25,447.1040549
vmk+N447+E79,436.4413411
vmk+N447+E95,360.7899168
vmk+N457+E212,571.5561833
vmk+N465+E141,537.5308656
vmk+N481+E127,435.2862838
vmk+N489+E179,572.7653073
vmk+N489+E192,551.8799736
vmk+N489+E8,549.7483168
vmk+N489+E95,449.2784951
vmk+N504+E107,557.7134783
vmk+N504+E130,502.5907358
vmk+N504+E146,505.8179186
vmk+N504+E52,379.5102017
vmk+N504+E69,397.9071677
vmk+N508+E148,499.1553256
vmk+N526+E52,333.1910302
vmk+N529+E220,489.2804788
vmk+N529+E26,556.2922506
vmk+N529+E69,385.9533918
vmk+N533+E192,515.7845757
vmk+N533+E76,497.0786567
vmk+N541+E107,506.2257313
vmk+N541+E138,476.6961838
vmk+N541+E204,423.1705246
vmk+N541+E216,467.2942811
vmk+N541+E57,488.5388721
vmk+N548+E201,433.7635458
vmk+N555+E216,451.8461028
vmk+N560+E175,317.5136269
vmk+N560+E224,545.1254384
vmk+N560+E40,579.118747
vmk+N560+E80,572.5024607
vmk+N574+E0,332.2777662
vmk+N574+E113,526.0644042
vmk+N574+E139,397.7862348
vmk+N574+E141,545.686746
vmk+N574+E25,448.3688512
vmk+N574+E51,368.9863113
vmk+N574+E71,429.0501932
vmk+N574+E72,439.9415929
vmk+N574+E79,396.1462442
vmk+N574+E95,435.7564253
vmk+N591+E70,498.1514977
vmk+N599+E138,506.6473463
vmk+N602+E50,244.8801314
vmk+N612+E88,306.9066347
vmk+N622+E112,543.1825995
vmk+N622+E127,410.0869272
vmk+N622+E14,449.8892401
vmk+N622+E19,284.0550392
vmk+N622+E44,408.3814404
vmk+N622+E78,555.6104012
vmk+N628+E110,503.3402671
vmk+N628+E57,499.6701329
vmk+N628+E78,508.1753798
vmk+N646+E127,422.2208308
vmk+N666+E199,543.9470432
vmk+N666+E222,557.1236662
vmk+N666+E92,493.9343307
vmk+N667+E52,406.4056395
vmk+N691+E51,355.2532458
vmk+N702+E69,361.6648424
vmk+N86+E0,379.3086841
vmk+N86+E102,351.3343714
vmk+N86+E114,506.5613613
vmk+N86+E203,498.7049829
vmk+N86+E204,455.6927956
vmk+N86+E58,428.2279425
vml+N233+E138,520.7012814
vml+N233+E232,513.2231845
vml+N233+E5,569.6177835
vml+N233+E73,530.4270812
vml+N233+E80,545.9413441
vml+N233+E81,565.4793724
vml+N233+E94,517.4517076
vml+N583+E136,538.5554511
vml+N583+E138,518.7261071
vml+N583+E14,553.3493452
vml+N583+E166,561.362143
vml+N583+E29,527.1022944
vml+N583+E83,522.0978912
vml+N583+E84,435.2210565
vmm+N284+E122,551.6415191
vmm+N284+E14,479.3145999
vmm+N284+E146,495.2075866
vmm+N284+E58,359.5942807
vmm+N446+E122,558.6490051
vmm+N446+E149,520.5895951
vmm+N446+E165,332.6527366
vmm+N446+E192,510.351073
vmm+N446+E51,365.5007045
vmm+N599+E108,317.8228845
vmm+N599+E198,523.8007839
vmm+N599+E212,401.5624831
vmm+N599+E25,461.0348988
vmm+N599+E52,393.5245938
vmn+N284+E101,524.2837192
vmn+N284+E120,529.1634913
vmn+N284+E138,467.4955707
vmn+N284+E142,558.1014903
vmn+N284+E162,394.4374142
vmn+N284+E195,559.7516617
vmn+N284+E217,324.9427162
vmn+N284+E233,485.4605522
vmn+N284+E52,372.8578318
vmn+N284+E58,351.9598335
vmn+N284+E84,386.67216
vmn+N446+E138,441.6286511
vmn+N446+E142,556.0610609
vmn+N446+E149,492.1209832
vmn+N446+E153,418.2420276
vmn+N446+E155,527.8365573
vmn+N446+E175,511.5760015
vmn+N446+E220,505.1872781
vmn+N446+E63,519.1777899
vmn+N446+E76,536.4883162
vmn+N446+E92,519.6527201
vmn+N599+E138,498.9764781
vmn+N599+E142,554.1154969
vmn+N599+E149,522.2085449
vmn+N599+E15,539.5605183
vmn+N599+E162,372.5734041
vmn+N599+E175,428.0456969
vmn+N599+E186,519.9917517
vmn+N599+E192,493.7717429
vmn+N599+E212,450.1097629
vmn+N599+E216,485.4247918
vmn+N599+E219,521.7165571
vmn+N599+E25,516.4074031
vmn+N599+E37,527.8001238
vmn+N599+E76,527.7332841
vmn+N599+E92,518.9907773
vmn+N599+E95,466.6843668
vmo+N284+E127,453.2012825
vmo+N284+E130,507.7564571
vmo+N284+E139,398.4230759
vmo+N284+E173,400.7445799
vmo+N284+E205,424.9749869
vmo+N284+E26,551.0265831
vmo+N284+E5,563.6979617
vmo+N284+E50,420.5254471
vmo+N284+E81,539.1414213
vmo+N284+E86,516.5267918
vmo+N446+E118,466.7285543
vmo+N446+E127,458.2497467
vmo+N446+E151,481.2791762
vmo+N446+E163,536.2485987
vmo+N446+E180,396.6825798
vmo+N446+E185,356.8950955
vmo+N446+E206,408.0593732
vmo+N446+E215,479.5540667
vmo+N446+E232,499.5267097
vmo+N446+E67,348.2629258
vmo+N446+E69,353.8423716
vmo+N446+E76,484.3779287
vmo+N599+E127,444.4090462
vmo+N599+E195,508.8057467
vmo+N599+E84,386.6976176
vmp+N446+E149,529.5940658
vmp+N599+E175,507.4058217
vmp+N599+E19,491.1045435
vmp+N599+E72,520.4313193
vmq+N284+E134,442.3219478
vmq+N284+E180,360.6300945
vmq+N284+E184,281.5074735
vmq+N284+E189,555.3381013
vmq+N284+E52,372.4007831
vmq+N284+E86,531.1517563
vmq+N446+E102,212.6079323
vmq+N446+E149,513.7598049
vmq+N446+E159,414.7130023
vmq+N599+E149,474.8473997
vmq+N599+E186,499.9695226
vmq+N599+E202,508.6261639
vmq+N599+E69,369.9588761
vmr+N284+E108,269.655671
vmr+N284+E146,417.9314503
vmr+N284+E156,424.7206563
vmr+N284+E173,446.1445178
vmr+N284+E40,573.3185416
vmr+N284+E79,394.188601
vmr+N284+E80,560.6621032
vmr+N446+E112,577.5198974
vmr+N446+E127,440.9486185
vmr+N446+E171,429.3831759
vmr+N446+E216,407.2413316
vmr+N446+E44,521.4262844
vmr+N446+E50,392.3408591
vmr+N446+E79,334.3198397
vmr+N446+E92,448.6452708
vmr+N599+E112,568.3556487
vmr+N599+E123,547.0457463
vmr+N599+E128,348.8219379
vmr+N599+E131,358.3081151
vmr+N599+E138,495.9969628
vmr+N599+E162,212.0166721
vmr+N599+E171,313.3179857
vmr+N599+E174,559.4284704
vmr+N599+E225,539.3306318
vmr+N599+E234,573.2280477
vmr+N599+E39,509.7100994
vmr+N599+E49,545.1840286
vmr+N599+E70,419.557804
vmr+N599+E87,546.5699634
vms+N169+E65,514.7454005
vms+N192+E149,242.5948034
vms+N357+E166,405.0757037
vms+N357+E85,384.6550612
vms+N369+E40,570.6974406
vms+N369+E85,457.6836305
vms+N380+E162,360.0472346
vms+N380+E185,327.4694311
vms+N423+E126,559.606846
vms+N423+E139,416.7933691
vms+N423+E201,551.3457343
vms+N423+E212,387.5300882
vms+N423+E69,416.0288936
vms+N423+E81,561.7270023
vms+N423+E96,534.0990712
vms+N542+E180,347.963599
vms+N542+E220,423.6978356
vms+N542+E45,482.143758
vms+N542+E85,449.5057302
vms+N542+E92,424.3430978
vmt+N111+E45,378.0128227
vmt+N169+E110,544.0681039
vmt+N169+E41,542.3822058
vmt+N189+E212,527.0363634
vmt+N192+E168,228.8540934
vmt+N192+E171,214.050755
vmt+N192+E58,167.0528034
vmt+N357+E15,300.5709083
vmt+N369+E40,561.9827978
vmt+N380+E15,501.4576068
vmt+N380+E183,568.3898354
vmt+N380+E201,532.54099
vmt+N380+E40,574.7071647
vmt+N423+E108,355.4817871
vmt+N423+E123,552.4326519
vmt+N423+E126,560.9495195
vmt+N423+E156,530.6147609
vmt+N423+E186,506.9759891
vmt+N423+E83,537.118832
vmt+N423+E86,526.1763994
vmt+N427+E204,321.7125181
vmt+N427+E67,301.2099555
vmt+N430+E127,322.0247979
vmt+N542+E16,499.4860933
vmt+N543+E216,318.6519505
vmt+N543+E220,395.0609055
vmt+N637+E66,558.0489649
vmt+N650+E19,459.3855779
vmt+N664+E0,389.4501862
vmt+N664+E45,558.103716
vmt+N664+E88,551.8515416
vmu+N249+E217,128.2728381
vmu+N357+E120,489.1790287
vmu+N369+E138,393.5398881
vmu+N369+E160,495.036308
vmu+N380+E18,464.8064143
vmu+N380+E43,453.7960076
vmu+N423+E50,436.1678287
vmu+N423+E57,537.2324416
vmu+N585+E217,293.1382728
vmu+N701+E139,524.8218714
vmu+N701+E162,520.4876044
vmv+N111+E127,351.9628688
vmv+N111+E178,460.8623511
vmv+N111+E199,442.277779
vmv+N111+E204,272.1502326
vmv+N111+E205,256.1296459
vmv+N111+E50,211.3541953
vmv+N111+E73,356.5256248
vmv+N120+E106,541.452399
vmv+N120+E128,273.6347112
vmv+N120+E14,334.4105148
vmv+N120+E149,254.9850425
vmv+N120+E175,310.2476599
vmv+N120+E29,320.2137678
vmv+N120+E73,280.5197445
vmv+N121+E128,365.1119465
vmv+N140+E153,375.1884843
vmv+N140+E95,282.7169558
vmv+N141+E149,428.9124658
vmv+N141+E153,464.7920975
vmv+N141+E159,411.7356328
vmv+N141+E162,327.1168489
vmv+N141+E184,292.6360531
vmv+N141+E212,326.0225911
vmv+N141+E25,371.344159
vmv+N141+E37,451.2065024
vmv+N141+E51,344.3832798
vmv+N141+E71,399.5994156
vmv+N141+E88,446.6861924
vmv+N149+E11,501.5835553
vmv+N149+E127,356.9229711
vmv+N149+E13,389.9219246
vmv+N149+E132,390.3335327
vmv+N149+E149,351.8371135
vmv+N149+E171,255.1646526
vmv+N149+E195,451.5482418
vmv+N149+E2,540.5936777
vmv+N149+E216,291.3275889
vmv+N149+E219,440.7330096
vmv+N149+E58,249.2060033
vmv+N149+E72,369.6774432
vmv+N149+E94,530.2160911
vmv+N166+E113,515.3605541
vmv+N166+E127,215.8846107
vmv+N166+E66,328.2867222
vmv+N169+E138,443.7017246
vmv+N169+E186,463.4458934
